latitude,longitude,state,zipcode
40.7554,-124.182,California,90505
33.8697,-117.831,California,90208
44.0028,-73.159,Vermont,50705
60.5526,-151.268,Alaska,90906
34.2358,-77.9982,North Carolina,0
40.9682,-73.8234,New York,10007
39.9458,-83.1272,Ohio,40302
30.459,-90.9027,Louisiana,70007
41.2692,-72.7523,Connecticut,60400
35.0823,-92.4683,Arkansas,70200
34.0569,-118.253,California,90000
40.1074,-88.2177,Illinois,60108
30.6362,-86.95,Florida,0
33.9724,-81.3716,South Carolina,20900
34.8645,-111.809,Arizona,80603
38.013,-84.4015,Kentucky,40005
32.2157,-80.7448,South Carolina,20909
29.6915,-82.3523,Florida,30206
38.7879,-121.323,California,90507
39.6448,-88.7429,Illinois,60109
39.5193,-119.898,Nevada,80905
39.6927,-75.715,Delaware,10907
43.6137,-116.794,Idaho,0
44.4544,-73.1649,Vermont,50400
37.3233,-107.851,Colorado,80103
39.4665,-119.77,Nevada,80905
41.3395,-88.7027,Illinois,60103
36.0532,-94.1804,Arkansas,70207
40.8524,-81.2815,Ohio,40406
35.0064,-81.9902,South Carolina,20903
34.7607,-92.3945,Arkansas,70202
42.6991,-113.028,Idaho,0
34.201,-118.562,California,90103
36.1043,-97.0609,Oklahoma,70400
33.4272,-86.8874,Alabama,30500
43.0363,-78.9716,New York,10400
42.5188,-76.3552,New York,10300
43.6598,-116.3,Idaho,80307
42.9822,-88.0946,Wisconsin,50301
26.5989,-81.8639,Florida,30309
36.5458,-82.5035,Tennessee,30706
44.0893,-123.102,Oregon,90704
41.912,-87.6348,Illinois,60006
28.2476,-80.7264,Florida,30209
34.0116,-118.341,California,90000
42.4764,-76.4109,New York,10408
45.3459,-122.592,Oregon,90700
30.4012,-88.94,Mississippi,30905
43.2125,-77.6912,New York,10406
40.7589,-89.6751,Illinois,60106
38.5498,-121.468,California,90508
41.9725,-91.6705,Iowa,50204
35.519,-97.9507,Oklahoma,70300
45.5291,-122.571,Oregon,90702
42.392,-83.1102,Michigan,40802
42.4795,-76.4864,New York,10408
42.9969,-78.8007,New York,10402
34.0642,-81.1536,South Carolina,20902
41.1477,-96.1789,Nebraska,60801
29.9905,-90.1075,Louisiana,70001
41.5777,-81.5731,Ohio,40401
40.095,-88.2493,Illinois,60108
43.504,-96.7834,South Dakota,50701
40.8216,-96.6759,Nebraska,60805
26.3349,-81.7785,Florida,30401
42.753,-87.8118,Wisconsin,50304
41.2929,-87.4328,Indiana,40603
42.7171,-82.4973,Michigan,40800
39.2805,-76.5882,Maryland,20102
42.4424,-76.5067,New York,10408
40.718,-74.0754,New Jersey,70300
61.1806,-149.779,Alaska,90905
39.1251,-86.5468,Indiana,40704
44.9613,-93.1353,Minnesota,50501
43.9849,-75.9168,New York,10306
27.9166,-82.7789,Florida,30307
31.285,-89.3603,Mississippi,30904
44.8759,-91.8905,Wisconsin,50407
28.0311,-80.7055,Florida,30209
41.3301,-89.3073,Illinois,60103
40.4067,-80.014,Pennsylvania,10502
30.6611,-88.2073,Alabama,30606
40.8841,-96.7339,Nebraska,60805
40.3064,-121.003,California,0
43.5934,-116.24,Idaho,80307
47.6538,-117.258,Washington,90902
39.1215,-86.536,Indiana,40704
40.2977,-76.618,Pennsylvania,10700
38.0309,-78.5029,Virginia,20209
39.0856,-94.59,Missouri,60401
34.8015,-77.4238,North Carolina,20805
41.6602,-74.6959,New York,10207
37.5164,-120.847,California,90503
41.9782,-71.3375,Massachusetts,20706
45.349,-84.9603,Michigan,40907
41.6277,-70.9462,Massachusetts,20704
30.7321,-86.0713,Florida,30204
44.9504,-122.999,Oregon,90703
30.1648,-81.3661,Florida,30200
31.9925,-102.13,Texas,70907
41.3945,-71.4763,Rhode Island,20808
33.613,-101.888,Texas,70904
40.8462,-73.1482,New York,10107
43.0913,-70.7284,Maine,30900
38.8902,-76.9376,District of Columbia,20000
36.7573,-119.718,California,90307
38.711,-121.272,California,90506
41.0367,-75.1735,Pennsylvania,10803
29.5193,-98.7571,Texas,70802
41.2871,-82.2286,Ohio,40400
40.8692,-75.8105,Pennsylvania,10802
40.66,-111.972,Utah,80401
31.7761,-106.376,Texas,70909
34.7486,-76.8315,North Carolina,20805
46.8867,-114.048,Montana,50908
35.9047,-78.6599,North Carolina,20706
42.083,-86.4962,Michigan,40900
33.6761,-117.974,California,90206
43.6038,-116.273,Idaho,80307
41.6611,-93.6997,Iowa,50001
41.5602,-93.5809,Iowa,50003
29.9788,-90.3613,Louisiana,70000
41.5249,-72.0809,Connecticut,60306
35.6955,-88.8593,Tennessee,30803
39.6541,-104.879,Colorado,80002
35.0789,-106.625,New Mexico,80701
37.6716,-97.3381,Kansas,60702
39.4002,-82.1302,Ohio,40507
32.7547,-117.219,California,90201
43.0735,-89.38,Wisconsin,50307
30.2576,-97.7509,Texas,70807
44.0445,-123.151,Oregon,90704
35.7992,-78.4713,North Carolina,20705
35.1116,-114.557,Arizona,80604
38.758,-90.5918,Missouri,60303
38.8127,-77.1292,Virginia,20203
37.6645,-120.939,California,90503
32.3739,-90.1293,Mississippi,30902
35.7424,-105.841,New Mexico,0
41.9192,-87.7121,Illinois,60006
42.364,-72.4845,Massachusetts,10000
40.3524,-80.6781,Ohio,40309
45.5135,-122.62,Oregon,90702
38.037,-86.6994,Indiana,0
34.4078,-119.73,California,90301
41.3099,-72.8843,Connecticut,60501
40.4841,-79.8354,Pennsylvania,10501
27.9649,-82.7383,Florida,30307
32.3154,-80.9794,South Carolina,0
44.6381,-124.061,Oregon,90703
37.1837,-93.3218,Missouri,60508
39.0523,-95.7598,Kansas,60606
32.7499,-115.996,California,90202
35.6884,-84.0769,Tennessee,30708
32.6205,-116.964,California,90109
45.5302,-122.693,Oregon,90702
41.7166,-72.6023,Connecticut,60003
40.6434,-89.2743,Illinois,60107
43.0659,-89.4121,Wisconsin,50307
42.9139,-112.456,Idaho,80302
37.1813,-93.2546,Missouri,60508
36.8115,-119.72,California,90306
43.1385,-77.5408,New York,10406
60.4802,-151.084,Alaska,90906
38.0129,-84.4553,Kentucky,40005
42.1292,-89.2659,Illinois,60100
38.0402,-97.3451,Kansas,60701
40.5496,-76.8146,Pennsylvania,10700
29.8402,-95.3844,Texas,70700
34.0357,-118.434,California,90000
42.3088,-85.5551,Michigan,40900
42.6634,-84.5659,Michigan,40809
45.531,-122.831,Oregon,90702
40.0566,-75.2304,Pennsylvania,10901
41.7162,-93.6167,Iowa,50000
36.5608,-79.4617,Virginia,20405
40.0328,-105.256,Colorado,80003
24.5988,-81.672,Florida,30300
42.772,-71.4666,New Hampshire,30006
42.6834,-73.782,New York,10202
44.0544,-121.322,Oregon,90707
40.822,-74.1059,New Jersey,70007
43.0034,-83.6732,Michigan,40805
37.6781,-120.94,California,90503
37.2548,-79.9486,Virginia,20400
35.9284,-84.0295,Tennessee,30709
32.7215,-79.9738,South Carolina,0
34.2971,-119.163,California,90300
42.3223,-72.6313,Massachusetts,10006
42.6176,-112.012,Idaho,80302
42.1191,-79.9553,Pennsylvania,10605
34.5376,-112.47,Arizona,80603
46.7423,-117.154,Washington,90901
39.1993,-76.7463,Maryland,20100
40.8537,-74.0162,New Jersey,70606
41.8164,-85.4193,Michigan,40900
33.618,-96.6451,Texas,70500
35.3629,-80.2163,North Carolina,20800
47.9267,-116.732,Idaho,0
38.9391,-104.741,Colorado,80009
41.7175,-83.488,Ohio,40306
44.4152,-85.4202,Michigan,40906
35.6611,-105.972,New Mexico,80705
42.2591,-85.5921,Michigan,40900
43.2371,-86.1232,Michigan,0
35.14,-106.551,New Mexico,80701
61.1329,-149.846,Alaska,90905
58.3028,-134.407,Alaska,90908
33.4239,-111.791,Arizona,80805
39.7904,-76.9631,Pennsylvania,10703
43.3452,-73.6453,New York,10208
42.4777,-83.36,Michigan,40803
34.3237,-78.7153,North Carolina,20804
40.0398,-76.301,Pennsylvania,10706
40.3004,-111.696,Utah,80400
42.6884,-90.7002,Wisconsin,50308
37.5293,-77.4173,Virginia,20302
28.0307,-82.3775,Florida,30306
43.1526,-70.8391,New Hampshire,30802
39.2283,-106.007,Colorado,80004
42.1253,-71.1074,Massachusetts,200
41.2195,-95.9708,Nebraska,60801
42.0312,-91.581,Iowa,50203
47.6775,-122.13,Washington,90800
30.1388,-97.2921,Texas,70806
39.9825,-83.0046,Ohio,40302
43.1452,-77.5495,New York,10406
35.0486,-78.9643,North Carolina,20803
38.3568,-81.6827,West Virginia,20503
42.6683,-89.0025,Wisconsin,50305
42.2403,-70.9837,Massachusetts,20106
32.5188,-93.7054,Louisiana,70101
41.5208,-72.085,Connecticut,60306
30.3219,-89.2322,Mississippi,30905
27.9702,-97.105,Texas,70803
38.9239,-92.3329,Missouri,60502
39.8973,-74.9446,New Jersey,800
40.2705,-96.7435,Nebraska,60803
45.6643,-94.8531,Minnesota,50603
26.1938,-81.7636,Florida,30401
39.4412,-119.732,Nevada,80905
37.9754,-87.5411,Indiana,40707
32.3598,-86.2193,Alabama,30601
32.7874,-79.8636,South Carolina,20904
40.7394,-89.0098,Illinois,60107
40.0337,-105.253,Colorado,80003
40.8134,-89.6307,Illinois,60105
36.7422,-119.703,California,90307
36.1171,-78.7182,North Carolina,20705
37.6649,-77.4652,Virginia,20300
35.2771,-120.665,California,90304
28.0543,-82.7368,Florida,30406
21.2847,-157.836,Hawaii,90608
42.7157,-73.9315,New York,10203
45.2245,-123.226,Oregon,90701
43.8167,-91.2422,Wisconsin,50406
44.6387,-124.058,Oregon,90703
39.7691,-104.967,Colorado,80002
42.18,-71.105,Massachusetts,20002
34.1869,-118.467,California,90104
47.6937,-117.246,Washington,90902
45.1788,-89.6752,Wisconsin,50404
34.1907,-77.9339,North Carolina,20804
43.0716,-76.1275,New York,10302
32.7928,-116.966,California,90200
47.6134,-122.318,Washington,90801
33.1318,-96.6975,Texas,70500
36.8428,-119.762,California,90307
19.4282,-155.021,Hawaii,0
19.7074,-155.078,Hawaii,90607
32.4838,-93.8194,Louisiana,70101
40.822,-74.4783,New Jersey,70902
42.8235,-71.6259,New Hampshire,30006
39.8875,-75.0519,New Jersey,80003
41.4889,-90.55,Illinois,60102
35.8009,-78.4853,North Carolina,20705
41.95,-91.7206,Iowa,50204
39.2758,-76.6143,Maryland,20102
41.46,-72.8222,Connecticut,60409
42.4938,-89.0601,Illinois,60100
42.3192,-72.6319,Massachusetts,10006
43.3377,-73.642,New York,10208
35.939,-84.0096,Tennessee,30709
41.8623,-88.1141,Illinois,60001
61.2275,-149.811,Alaska,90905
38.9655,-76.4895,Maryland,20104
45.4402,-122.826,Oregon,90700
25.7936,-80.1866,Florida,30301
29.0655,-82.2519,Florida,30404
31.4455,-100.444,Texas,70609
40.6024,-89.6326,Illinois,60105
37.1405,-76.5577,Virginia,20306
21.3282,-158.065,Hawaii,90608
29.3298,-95.0044,Texas,70705
40.0851,-104.934,Colorado,80005
42.9117,-83.9877,Michigan,40804
36.7072,-121.619,California,90309
34.7627,-92.2827,Arkansas,70201
47.6424,-122.12,Washington,90800
44.5437,-122.921,Oregon,90703
41.1588,-80.0829,Pennsylvania,10601
48.4493,-122.299,Washington,90802
30.1835,-93.206,Louisiana,70006
43.7575,-87.7059,Wisconsin,50300
44.9175,-93.1363,Minnesota,50501
39.4824,-119.791,Nevada,80905
42.9394,-83.663,Michigan,40804
47.6432,-117.473,Washington,90902
37.6363,-77.5572,Virginia,20302
47.5128,-123.063,Washington,0
43.039,-86.2242,Michigan,40904
32.3572,-111.034,Arizona,80507
38.2541,-122.02,California,90405
30.6055,-81.4916,Florida,30209
39.8248,-75.4612,Pennsylvania,10900
21.6151,-158.127,Hawaii,0
39.6666,-79.9773,West Virginia,20605
42.9557,-78.8039,New York,10402
37.7843,-120.841,California,90503
45.5135,-122.68,Oregon,90702
25.8517,-80.1214,Florida,30301
34.1836,-118.453,California,90104
39.8334,-105.011,Colorado,80002
33.4761,-82.0728,Georgia,30009
30.6883,-88.18,Alabama,30606
33.6273,-112.134,Arizona,80500
39.1219,-84.5506,Ohio,40502
41.3257,-71.9881,Connecticut,60308
27.7001,-97.3334,Texas,70804
39.9785,-75.1679,Pennsylvania,10901
37.6981,-122.081,California,90405
47.3002,-122.608,Washington,90803
34.2522,-118.814,California,90300
21.2746,-157.819,Hawaii,90608
40.733,-111.935,Utah,80401
27.3646,-82.5478,Florida,30402
37.26,-121.95,California,90500
39.9267,-83.0464,Ohio,40302
30.4159,-81.7546,Florida,30202
30.3996,-91.1782,Louisiana,70008
38.9409,-119.982,California,90601
35.1831,-90.0201,Tennessee,30801
44.645,-123.043,Oregon,90703
39.7068,-75.1172,New Jersey,80002
33.8082,-84.2595,Georgia,30000
46.3585,-87.0365,Michigan,40908
34.2186,-77.9105,North Carolina,20804
43.6849,-116.326,Idaho,80306
35.9014,-84.088,Tennessee,30709
35.0587,-78.957,North Carolina,20803
29.5719,-95.0371,Texas,70705
41.3958,-75.6709,Pennsylvania,10805
37.8984,-77.7966,Virginia,0
35.0882,-106.569,New Mexico,80701
40.8064,-77.9034,Pennsylvania,10608
26.5176,-81.9627,Florida,30309
45.5242,-122.695,Oregon,90702
30.2472,-97.7789,Texas,70807
30.4099,-86.599,Florida,30205
41.192,-81.4355,Ohio,40402
42.439,-70.9641,Massachusetts,10900
41.4756,-81.5797,Ohio,40401
40.4668,-122.331,California,90600
33.9535,-117.315,California,90205
33.7193,-117.992,California,90206
33.4568,-111.99,Arizona,80500
26.8888,-82.2517,Florida,30309
39.5887,-86.1078,Indiana,40601
39.8343,-84.1433,Ohio,40504
42.5117,-123.516,Oregon,90705
42.3842,-85.9568,Michigan,40900
30.2267,-85.8893,Florida,30204
37.329,-121.963,California,90500
41.6416,-89.9498,Illinois,60102
33.6758,-101.872,Texas,70904
42.974,-87.9916,Wisconsin,50302
34.2783,-119.293,California,90300
39.0741,-94.5865,Missouri,60401
41.9303,-87.6396,Illinois,60006
45.5373,-94.2069,Minnesota,50603
39.0176,-94.2548,Missouri,60400
34.7176,-86.6766,Alabama,30508
32.3366,-111.177,Arizona,80507
42.7467,-83.7465,Michigan,40804
38.9986,-77.0313,Maryland,20009
37.9657,-87.5566,Indiana,40707
24.5587,-81.7507,Florida,30300
43.0045,-88.1064,Wisconsin,50301
36.4803,-91.0515,Arkansas,70204
33.5182,-117.686,California,90206
36.9551,-79.3822,Virginia,20405
36.2053,94.1561,青海省,0
43.4817,-96.8217,South Dakota,50700
35.1444,-106.553,New Mexico,80701
43.0752,-89.5502,Wisconsin,50305
44.5713,-123.271,Oregon,90703
32.2691,-95.2933,Texas,70507
32.2181,-110.81,Arizona,80507
29.7396,-95.446,Texas,70700
38.9364,-95.7006,Kansas,60606
29.7071,-98.1132,Texas,0
36.0584,-86.7417,Tennessee,30702
35.2059,-80.7209,North Carolina,20802
40.8155,-77.8845,Pennsylvania,10608
60.3438,-151.279,Alaska,90906
32.8737,-117.218,California,90200
25.8882,-80.1336,Florida,30301
32.6149,-85.508,Alabama,30608
42.2717,-71.7896,Massachusetts,10601
41.6267,-93.8615,Iowa,50002
39.9292,-104.926,Colorado,80006
38.9497,-92.3129,Missouri,60502
30.7036,-95.5418,Texas,70703
46.0476,-118.337,Washington,90903
41.6787,-87.5005,Indiana,40603
38.6479,-90.2806,Missouri,60301
37.9422,-87.516,Indiana,40707
34.7601,-86.7123,Alabama,30508
35.0547,-79.0358,North Carolina,20803
32.7261,-117.165,California,90201
40.8486,-96.6336,Nebraska,60805
39.5917,-86.1072,Indiana,40601
35.5559,-77.4326,North Carolina,20805
29.9584,-90.092,Louisiana,70000
21.3567,-157.856,Hawaii,90608
40.7548,-89.5685,Illinois,60106
31.4448,-109.914,Arizona,80506
35.1305,-106.575,New Mexico,80701
47.4161,-120.317,Washington,90808
41.6267,-93.8614,Iowa,50002
42.075,-80.2001,Pennsylvania,10605
33.2559,-96.8853,Texas,0
30.4334,-87.2813,Florida,30205
40.6232,-75.391,Pennsylvania,10800
35.2049,-118.839,California,0
39.9374,-86.2408,Indiana,40600
29.9686,-90.0646,Louisiana,70001
61.2166,-149.904,Alaska,90905
32.8227,-96.8539,Texas,70502
40.524,-122.383,California,0
32.2693,-80.9203,South Carolina,20909
34.0287,-118.492,California,90004
30.2408,-97.7822,Texas,70807
39.7149,-104.949,Colorado,80002
33.9581,-118.117,California,90002
39.1106,-84.517,Ohio,40502
43.0971,-77.5287,New York,10405
38.7878,-121.322,California,90507
41.6795,-93.7801,Iowa,50001
33.3711,-117.24,California,90200
43.0249,-83.5766,Michigan,40805
45.4533,-122.8,Oregon,90700
33.4784,-82.0077,Georgia,30009
42.7529,-84.7373,Michigan,40808
32.2319,-110.943,Arizona,90507
30.738,-95.5894,Texas,70703
33.4983,-117.096,California,90205
39.47,-119.78,Nevada,80905
45.5033,-94.1501,Minnesota,50603
21.2856,-157.837,Hawaii,90608
34.7863,-77.3928,North Carolina,20805
41.5672,-87.1757,Indiana,40603
38.8464,-77.3247,Virginia,20200
61.2135,-149.873,Alaska,90500
43.048,-76.1077,New York,10302
34.4221,-119.711,California,90301
27.6029,-97.2127,Texas,0
46.2669,-119.304,Washington,90903
38.815,-90.8647,Missouri,60303
29.9355,-90.0818,Louisiana,70001
33.011,-117.268,California,90200
36.6103,-121.917,California,90309
43.5775,-116.15,Idaho,80307
39.8881,-76.9931,Pennsylvania,10703
34.9681,-81.0489,South Carolina,20907
36.6149,-121.843,California,90309
34.4428,-119.827,California,90301
47.2612,-122.447,Washington,90804
41.4404,-81.7867,Ohio,40401
33.4672,-81.7889,South Carolina,20908
47.0121,-120.54,Washington,90809
36.997,-86.4496,Kentucky,40201
35.3967,-119.088,California,90303
37.9648,-89.0583,Illinois,60208
38.7586,-93.7504,Missouri,60400
33.7655,-84.6469,Georgia,30001
32.6349,-117.089,California,90109
47.7073,-117.407,Washington,90902
41.6774,-72.6464,Connecticut,60006
37.0307,-93.4686,Missouri,60506
41.5119,-90.4737,Illinois,60102
40.1309,-88.1913,Illinois,60108
32.7137,-117.149,California,90201
43.3893,-123.324,Oregon,90704
32.3547,-111.031,Arizona,80507
33.4696,-82.0624,Georgia,30009
35.0743,-78.9806,North Carolina,20803
37.8201,-95.4412,Kansas,0
35.1094,-85.2137,Tennessee,30704
39.8099,-86.293,Indiana,40602
36.2046,-119.351,California,90302
41.8866,-87.618,Illinois,60006
33.2034,-87.5095,Alabama,30504
39.0311,-104.829,Colorado,80009
39.8065,-105.127,Colorado,80000
33.618,-111.871,Arizona,80502
42.3392,-71.1352,Massachusetts,20404
35.9733,-84.0094,Tennessee,30709
32.7709,-79.932,South Carolina,20904
34.4042,-119.723,California,90301
42.1921,-85.4703,Michigan,40900
39.308,-76.6286,Maryland,20102
43.0926,-89.3558,Wisconsin,50307
39.541,-119.808,Nevada,80905
37.7176,-89.1949,Illinois,60209
41.1061,-81.4298,Ohio,40402
35.302,-111.553,Arizona,80600
38.9721,-95.2637,Kansas,60600
30.505,-87.1853,Florida,30205
34.2211,-77.893,North Carolina,20804
29.9904,-90.1601,Louisiana,70000
45.6606,-122.584,Washington,90806
40.0187,-76.538,Pennsylvania,10703
42.2781,-85.6283,Michigan,40900
40.1511,-105.137,Colorado,80005
42.4306,-76.4931,New York,10408
32.8211,-96.8233,Texas,70502
44.1969,-72.5201,Vermont,50604
37.7535,-121.482,California,90503
32.2723,-80.9201,South Carolina,20909
41.5372,-74.0526,New York,10205
46.8842,-114.036,Montana,50908
39.2609,-84.8199,Ohio,40500
38.7477,-89.9619,Illinois,60200
39.9942,-83.0488,Ohio,40302
38.5668,-121.488,California,90508
48.5119,-122.23,Washington,90802
37.352,-121.998,California,90500
41.7766,-71.4383,Rhode Island,20901
39.3805,-87.3886,Indiana,40708
41.0453,-80.6254,Ohio,40405
36.6,-121.951,California,90309
32.0687,-81.0499,Georgia,30104
39.9463,-76.6522,Pennsylvania,10704
33.9048,-84.2343,Georgia,30000
38.0494,-78.4831,Virginia,20209
42.4311,-71.0734,Massachusetts,20104
42.9836,-85.6812,Michigan,40905
48.7633,-122.443,Washington,90802
40.6152,-74.415,New Jersey,70006
33.3966,-86.7737,Alabama,30502
41.145,-80.7159,Ohio,40404
29.5448,-98.5328,Texas,70802
43.1542,-89.2814,Wisconsin,50307
40.2852,-76.8238,Pennsylvania,10701
35.2421,-80.878,North Carolina,20802
36.1407,-95.8889,Oklahoma,70401
36.184,-115.145,Nevada,80901
29.1733,-81.0402,Florida,30201
35.6237,-97.4738,Oklahoma,70300
44.0833,-123.067,Oregon,90704
40.0154,-105.263,Colorado,80003
37.6226,-97.3382,Kansas,60702
48.2301,-101.274,North Dakota,50807
40.1541,-80.7105,Ohio,40309
34.9195,-85.1162,Georgia,30007
32.0315,-102.13,Texas,70907
40.6047,-122.332,California,90600
30.4542,-91.1821,Louisiana,70008
41.5639,-72.6553,Connecticut,60405
42.0829,-86.4964,Michigan,40900
30.2695,-81.5691,Florida,30202
33.9298,-84.3324,Georgia,30003
41.5924,-83.6454,Ohio,40305
43.605,-84.1812,Michigan,40806
43.1903,-96.1236,Iowa,50102
35.1094,-85.2135,Tennessee,30704
47.0842,-122.276,Washington,90803
36.7419,-121.672,California,90309
34.7597,-77.3787,North Carolina,20805
40.6504,-74.01,New York,10102
32.316,-80.978,South Carolina,0
30.2198,-92.0982,Louisiana,70005
38.4876,-121.517,California,90508
39.4371,-92.5166,Missouri,60502
61.5984,-149.429,Alaska,90906
40.0181,-80.7342,West Virginia,20600
30.4153,-84.232,Florida,30203
24.5481,-81.7971,Florida,30300
42.317,-90.2235,Illinois,60100
42.5847,-71.7894,Massachusetts,10402
44.7709,-94.5912,Minnesota,50503
39.734,-84.1143,Ohio,40504
37.4907,-122.227,California,90400
32.4491,-90.1317,Mississippi,30901
30.4284,-97.7465,Texas,70807
44.6992,-85.6712,Michigan,40906
32.9922,-117.212,California,90200
61.2197,-149.809,Alaska,90905
44.8859,-93.4509,Minnesota,50503
35.5997,-97.5558,Oklahoma,70301
38.6124,-121.502,California,90508
35.5492,-82.4651,North Carolina,20807
31.0976,-83.6835,Georgia,30107
33.736,-116.302,California,90202
45.5675,-94.1694,Minnesota,50603
29.9692,-90.372,Louisiana,0
41.7687,-72.697,Connecticut,60100
33.7905,-118.283,California,90007
35.7426,-81.3219,North Carolina,20806
45.5027,-94.1481,Minnesota,50603
31.9992,-81.1036,Georgia,30104
34.7543,-92.3184,Arkansas,70202
37.0565,-94.5324,Missouri,60408
41.768,-72.6837,Connecticut,60100
34.0048,-85.2622,Georgia,30001
42.2447,-83.6161,Michigan,40801
41.7588,-72.7086,Connecticut,60100
29.9466,-90.0701,Louisiana,70001
41.2317,-96.0946,Nebraska,60801
38.0098,-121.352,California,90502
42.9405,-85.5621,Michigan,40905
43.0026,-78.3153,New York,10400
47.8472,-122.243,Washington,90800
40.0435,-80.1184,Pennsylvania,10503
32.8235,-96.8339,Texas,70503
32.8776,-79.9744,South Carolina,20904
44.0545,-70.7129,Maine,40000
42.2185,-72.6217,Massachusetts,10004
43.2473,-73.6844,New York,10208
42.4716,-76.4849,New York,10408
39.827,-75.0778,New Jersey,80001
27.7189,-82.6622,Florida,30307
43.0358,-76.0327,New York,10300
44.2985,-75.8003,New York,10306
44.3276,-93.9937,Minnesota,50600
41.508,-73.68,New York,10205
30.3979,-87.2896,Florida,30205
37.5315,-77.4058,Virginia,20302
21.291,-157.825,Hawaii,90608
34.8936,-87.8286,Alabama,0
38.6818,-121.37,California,90508
41.5971,-83.697,Ohio,40305
38.033,-78.4706,Virginia,20209
42.6576,-84.5444,Michigan,40808
44.5833,-123.261,Oregon,90703
43.2465,-86.2176,Michigan,40904
42.0958,-80.0958,Pennsylvania,10605
64.8384,-147.72,Alaska,90907
34.1627,-118.615,California,90103
39.0455,-76.9242,Maryland,20007
42.2887,-89.0935,Illinois,60101
34.1778,-118.849,California,90103
27.5084,-81.4572,Florida,30308
36.9864,-76.4165,Virginia,20306
40.4178,-74.2271,New Jersey,70704
43.9949,-84.4959,Michigan,0
42.8743,-85.725,Michigan,40905
39.5765,-104.709,Colorado,80000
32.8552,-79.9254,South Carolina,0
26.1387,-80.1218,Florida,30303
33.9236,-118.378,California,90000
27.5123,-99.4617,Texas,70800
40.7634,-96.6803,Nebraska,60805
42.9433,-78.8347,New York,10402
40.4554,-79.9319,Pennsylvania,10502
35.0362,-89.9979,Tennessee,30801
27.2596,-82.5431,Florida,30402
38.3799,-82.6321,Kentucky,40101
41.6531,-91.5259,Iowa,50202
42.9247,-85.5713,Michigan,40905
42.0331,-87.6909,Illinois,60002
26.1115,-81.7444,Florida,30401
41.7713,-72.6947,Connecticut,60100
42.855,-74.0119,New York,10203
42.4875,-89.0409,Illinois,60100
39.6435,-77.7136,Maryland,20107
58.3837,-134.574,Alaska,90908
39.894,-74.91,New Jersey,800
32.1873,-80.7193,South Carolina,20909
41.938,-80.5798,Ohio,40400
41.3582,-73.9746,New York,10009
32.3201,-102.541,Texas,70907
40.1153,-88.2321,Illinois,60108
42.6661,-83.345,Michigan,40803
37.4421,-77.658,Virginia,20301
64.8544,-147.847,Alaska,90907
40.1016,-105.165,Colorado,80005
41.3821,-72.0724,Connecticut,60604
41.4761,-81.6892,Ohio,40401
39.51,-119.888,Nevada,80905
39.5619,-75.4685,New Jersey,80007
27.6351,-80.3805,Florida,30206
61.5928,-149.376,Alaska,90906
39.2995,-77.8606,West Virginia,20504
37.575,-88.9655,Illinois,60209
29.7702,-94.9844,Texas,70705
33.8608,-98.5318,Texas,70603
30.2037,-81.792,Florida,30202
42.9421,-71.5149,New Hampshire,30101
44.4096,-122.655,Oregon,0
36.967,-122.012,California,90500
41.6279,-93.7517,Iowa,50003
35.1174,-81.0726,South Carolina,20907
36.1408,-115.154,Nevada,80901
35.0416,-90.0292,Tennessee,30801
43.5069,-96.7762,South Dakota,50701
41.511,-72.0878,Connecticut,60306
41.9412,-87.6447,Illinois,60006
40.3138,-75.9907,Pennsylvania,10906
42.3512,-71.1871,Massachusetts,204
40.1269,-77.2045,Pennsylvania,10700
36.373,-82.3773,Tennessee,30706
40.7568,-96.6523,Nebraska,60805
32.8218,-80.0835,South Carolina,20904
36.9663,-86.4583,Kentucky,40201
30.3995,-91.1786,Louisiana,70008
33.4933,-112.333,Arizona,80503
34.6209,-120.192,California,90304
41.3536,-72.0963,Connecticut,60302
38.2504,-104.668,Colorado,0
32.7947,-79.9511,South Carolina,20904
42.2451,-83.6714,Michigan,40801
40.2631,-111.68,Utah,80406
29.7421,-95.4721,Texas,70700
26.3048,-81.798,Florida,30401
37.5684,-77.4818,Virginia,20302
34.8038,-87.67,Alabama,30506
47.4162,-120.317,Washington,90808
41.8206,-71.3981,Rhode Island,209
35.3225,-120.833,California,90304
41.6648,-91.5253,Iowa,50202
39.91,-104.805,Colorado,0
40.0175,-105.26,Colorado,80003
42.0133,-94.3799,Iowa,50001
42.5462,-76.5244,New York,10408
30.2821,-81.437,Florida,30202
38.9463,-95.2753,Kansas,60600
38.7346,-77.4762,Virginia,20001
32.2359,-110.78,Arizona,80507
29.7914,-95.1317,Texas,70705
34.0879,-84.5147,Georgia,30001
34.1835,-118.327,California,90105
36.1467,-95.9339,Oklahoma,70401
32.0617,-102.074,Texas,70907
37.4245,-79.1463,Virginia,20405
39.9866,-105.229,Colorado,80003
40.5567,-89.6443,Illinois,60105
39.938,-82.7794,Ohio,40300
42.1191,-80.1059,Pennsylvania,10605
38.0109,-122.295,California,90405
40.683,-75.2878,Pennsylvania,10800
35.3222,-80.7489,North Carolina,20802
40.8045,-96.6942,Nebraska,60805
35.5905,-82.5435,North Carolina,20808
34.0906,-117.37,California,90203
40.8643,-96.6785,Nebraska,60805
33.5615,-101.919,Texas,70904
44.6273,-90.0195,Wisconsin,50404
37.1518,-93.3567,Missouri,60506
32.8681,-96.8622,Texas,70502
